seg_key,seg_id,freq,docfreq,start_prob,end_prob,avg_pos,mean_len,H_left,H_right,H_total,avg_pmi_left,avg_pmi_right,numeric_assoc,burstiness,idf,coll_skew,examples,assigned_comp_idx,assigned_label,post_commodity,post_title,post_proper_name,log_odds_num_adj,g2_num_adj,stability
"1,3,12,51,2,33,5",seg_00138,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(62, 1)]",0,commodity,0.9999999999987708,0.0,1.22797245498779e-12,1.3212097400324594,0.0,1.0
"1,3,12,52,2",seg_00139,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579225,5.5626028611934215,0.5,"[(162, 1)]",0,commodity,0.999999999991104,0.0,8.895294514743356e-12,1.3212097400324594,0.0,0.975609756097561
"1,3,12,52,2,33,5",seg_00140,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(342, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549878509e-12,1.3212097400324594,0.0,1.0
"1,41,12,25,2,33,5",seg_00141,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579224,5.5626028611934215,0.5,"[(272, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549876853e-12,1.3212097400324594,0.0,1.0
"1,41,12,27,2,46,5",seg_00142,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579227,5.5626028611934215,0.5,"[(472, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549878509e-12,1.3212097400324594,0.0,1.0
"1,41,12,28,2,46,5",seg_00143,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579225,5.5626028611934215,0.5,"[(32, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549877418e-12,1.3212097400324594,0.0,1.0
"1,41,12,38,2,33,5",seg_00144,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579222,5.5626028611934215,0.5,"[(132, 1)]",0,commodity,0.9999999999987708,0.0,1.2279724549876328e-12,1.3212097400324594,0.0,1.0
"1,41,12,44,2,33,5",seg_00145,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.9980769225579228,5.5626028611934215,0.5,"[(412, 1)]",0,commodity,0.9999999999987708,0.0,1.227972454987899e-12,1.3212097400324594,0.0,0.975609756097561
"1,41,12,52,2,46,5",seg_00146,1,1,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.7091320806096282,0.0,1.0,0.998076922557923,5.5626028611934215,0.5,"[(252, 1)]",0,commodity,0.9999999999987708,0.0,1.227972454988008e-12,1.3212097400324594,0.0,1.0
"10,10,37,1,66,12",seg_00147,1,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-0.35720536299394556,1.0,0.9980769225579222,5.5626028611934215,0.5,"[(258, 0)]",0,commodity,1.0,1.4130984157015215e-17,0.0,1.3212097400324594,0.0,1.0
"10,48,5,33,5",seg_00148,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.3078024005949658,0.0,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(111, 2)]",0,commodity,0.9999999999536335,0.0,4.636574883620312e-11,1.3212097400324594,0.0,1.0
"10,53,5,33,5",seg_00149,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.48112382741049764,0.0,1.0,0.9980769225579229,5.5626028611934215,0.5,"[(419, 2)]",0,commodity,0.999999999982272,0.0,1.772903108892981e-11,1.3212097400324594,0.0,1.0
"10,70,1,33,5",seg_00151,1,1,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.48112382741049764,0.0,1.0,0.9980769225579226,5.5626028611934215,0.5,"[(314, 2)]",0,commodity,0.999999999982272,0.0,1.7729031088927415e-11,1.3212097400324594,0.0,0.975609756097561
